Year,Month,Date,WEST,RIO,OUT
1955,8,8/25/1955,-2569,5897,3086
1955,8,8/26/1955,-2486,5889,3164
1955,8,8/27/1955,-2477,5951,3235
1955,8,8/28/1955,-2355,6146,3556
1955,8,8/29/1955,-1986,6255,4037
1955,8,8/30/1955,-1975,6142,3939
1955,8,8/31/1955,-1946,6445,4274
1955,9,9/1/1955,-1895,6695,4578
1955,9,9/2/1955,-1887,6553,4444
1955,9,9/3/1955,-1796,6774,4760
1955,9,9/4/1955,-1761,7191,5215
1955,9,9/5/1955,-1695,7448,5541
1955,9,9/6/1955,-1757,7445,5481
1955,9,9/7/1955,-1616,7439,5619
1955,9,9/8/1955,-1626,7600,5773
1955,9,9/9/1955,-1528,7269,5540
1955,9,9/10/1955,-1141,7409,6070
1955,9,9/11/1955,-1063,7429,6172
1955,9,9/12/1955,-720,7053,6143
1955,9,9/13/1955,-616,7061,6259
1955,9,9/14/1955,-627,7345,6535
1955,9,9/15/1955,-294,7715,7245
1955,9,9/16/1955,-278,7768,7314
1955,9,9/17/1955,-203,8121,7745
1955,9,9/18/1955,-155,8636,8312
1955,9,9/19/1955,-72,7881,7643
1955,9,9/20/1955,-99,7428,7159
1955,9,9/21/1955,-87,7289,7036
1955,9,9/22/1955,-60,7036,6814
1955,9,9/23/1955,-90,6752,6500
1955,9,9/24/1955,-119,6209,5931
1955,9,9/25/1955,-194,5970,5620
1955,9,9/26/1955,-291,5611,5164
1955,9,9/27/1955,-260,5384,4971
1955,9,9/28/1955,-340,5161,4668
1955,9,9/29/1955,-441,5015,4425
1955,9,9/30/1955,-522,4884,4213
1955,10,10/1/1955,2067,2944,4860
1955,10,10/2/1955,2032,2978,4863
1955,10,10/3/1955,2060,3040,4956
1955,10,10/4/1955,2031,2920,4807
1955,10,10/5/1955,2116,2953,4929
1955,10,10/6/1955,2163,2923,4946
1955,10,10/7/1955,2057,2873,4793
1955,10,10/8/1955,2092,2957,4912
1955,10,10/9/1955,2051,3105,5019
1955,10,10/10/1955,2082,3140,5089
1955,10,10/11/1955,2810,3141,5839
1955,10,10/12/1955,3035,3255,6178
1955,10,10/13/1955,3153,3621,6662
1955,10,10/14/1955,3171,3634,6697
1955,10,10/15/1955,3426,3472,6790
1955,10,10/16/1955,3151,3306,6327
1955,10,10/17/1955,3252,3200,6322
1955,10,10/18/1955,3403,3262,6539
1955,10,10/19/1955,3383,3050,6307
1955,10,10/20/1955,3418,2803,6095
1955,10,10/21/1955,3653,2745,6272
1955,10,10/22/1955,3616,2710,6200
1955,10,10/23/1955,3474,2639,5990
1955,10,10/24/1955,3470,2611,5958
1955,10,10/25/1955,3542,2673,6092
1955,10,10/26/1955,3932,2832,6671
1955,10,10/27/1955,3899,2796,6602
1955,10,10/28/1955,3962,2910,6779
1955,10,10/29/1955,4082,3051,7044
1955,10,10/30/1955,4164,3264,7339
1955,10,10/31/1955,3816,3092,6789
1955,11,11/1/1955,3720,3029,6630
1955,11,11/2/1955,3750,2986,6617
1955,11,11/3/1955,4025,3077,6983
1955,11,11/4/1955,4171,3021,7073
1955,11,11/5/1955,4259,3076,7216
1955,11,11/6/1955,4227,2964,7072
1955,11,11/7/1955,4163,2984,7028
1955,11,11/8/1955,4027,3076,6987
1955,11,11/9/1955,3952,3041,6877
1955,11,11/10/1955,3786,3090,6760
1955,11,11/11/1955,3635,2970,6489
1955,11,11/12/1955,3810,3146,6840
1955,11,11/13/1955,4060,3413,7357
1955,11,11/14/1955,6730,4329,11232
1955,11,11/15/1955,7190,4887,12247
1955,11,11/16/1955,7676,5482,13328
1955,11,11/17/1955,8839,5990,15129
1955,11,11/18/1955,9087,6158,15545
1955,11,11/19/1955,6457,5012,11480
1955,11,11/20/1955,6438,4997,11443
1955,11,11/21/1955,6793,5112,11961
1955,11,11/22/1955,6193,6173,12291
1955,11,11/23/1955,8296,10982,19203
1955,11,11/24/1955,8984,10497,19515
1955,11,11/25/1955,8173,8644,16848
1955,11,11/26/1955,7390,7606,14979
1955,11,11/27/1955,7047,6813,13839
1955,11,11/28/1955,6288,6023,12287
1955,11,11/29/1955,4974,4882,9723
1955,11,11/30/1955,4930,4514,9307
1955,12,12/1/1955,10327,5109,15448
1955,12,12/2/1955,11235,5322,16665
1955,12,12/3/1955,11388,5562,17058
1955,12,12/4/1955,11291,5392,16787
1955,12,12/5/1955,11345,5270,16716
1955,12,12/6/1955,12334,5831,18374
1955,12,12/7/1955,14084,11096,25307
1955,12,12/8/1955,14131,21785,36043
1955,12,12/9/1955,14787,25314,40563
1955,12,12/10/1955,14700,21573,36731
1955,12,12/11/1955,11960,18799,30956
1955,12,12/12/1955,11445,17436,29062
1955,12,12/13/1955,11093,14751,26025
1955,12,12/14/1955,7670,11853,19369
1955,12,12/15/1955,7292,10722,17860
1955,12,12/16/1955,7139,10027,17012
1955,12,12/17/1955,7116,9543,16513
1955,12,12/18/1955,7416,10665,17957
1955,12,12/19/1955,12319,19084,31652
1955,12,12/20/1955,21112,52305,74013
1955,12,12/21/1955,23889,112218,136720
1955,12,12/22/1955,29552,170332,200840
1955,12,12/23/1955,73203,334251,409273
1955,12,12/24/1955,99003,293209,394088
1955,12,12/25/1955,94587,241060,337178
1955,12,12/26/1955,91166,278491,371259
1955,12,12/27/1955,88711,284964,375084
1955,12,12/28/1955,74280,270968,345780
1955,12,12/29/1955,64495,241507,306108
1955,12,12/30/1955,58820,202513,261442
1955,12,12/31/1955,56398,161218,217785
1956,1,1/1/1956,54132,131011,185184
1956,1,1/2/1956,53802,120048,173986
1956,1,1/3/1956,51261,110236,161637
1956,1,1/4/1956,48952,104083,153178
1956,1,1/5/1956,49861,100813,150851
1956,1,1/6/1956,56628,106844,163709
1956,1,1/7/1956,51543,98605,150297
1956,1,1/8/1956,52229,100330,152908
1956,1,1/9/1956,50414,98865,149631
1956,1,1/10/1956,48105,99425,147786
1956,1,1/11/1956,46523,99244,145992
1956,1,1/12/1956,44647,97025,141901
1956,1,1/13/1956,40657,94125,134811
1956,1,1/14/1956,42005,99654,141866
1956,1,1/15/1956,50235,135765,186338
1956,1,1/16/1956,62621,205047,268260
1956,1,1/17/1956,59968,234598,295158
1956,1,1/18/1956,60503,225460,286572
1956,1,1/19/1956,57364,200042,257842
1956,1,1/20/1956,55214,170290,225953
1956,1,1/21/1956,50733,151386,202293
1956,1,1/22/1956,48763,138646,187614
1956,1,1/23/1956,51059,137934,189301
1956,1,1/24/1956,52547,140716,193571
1956,1,1/25/1956,53472,142637,196425
1956,1,1/26/1956,55711,148557,204641
1956,1,1/27/1956,59743,153580,213751
1956,1,1/28/1956,59013,152595,211966
1956,1,1/29/1956,58469,145294,204121
1956,1,1/30/1956,55602,132821,188560
1956,1,1/31/1956,53670,117820,171553
1956,2,2/1/1956,46625,103636,150241
1956,2,2/2/1956,44518,93788,138243
1956,2,2/3/1956,42131,86761,128829
1956,2,2/4/1956,39165,79127,118229
1956,2,2/5/1956,36653,71567,108157
1956,2,2/6/1956,34431,65060,99428
1956,2,2/7/1956,32551,60400,92888
1956,2,2/8/1956,30836,57373,88146
1956,2,2/9/1956,29276,53968,83181
1956,2,2/10/1956,27514,50245,77699
1956,2,2/11/1956,25972,46493,72405
1956,2,2/12/1956,24566,42802,67308
1956,2,2/13/1956,23792,40515,64247
1956,2,2/14/1956,23560,39344,62844
1956,2,2/15/1956,23001,36804,59745
1956,2,2/16/1956,23381,35370,58691
1956,2,2/17/1956,23012,32169,55121
1956,2,2/18/1956,22639,31665,54244
1956,2,2/19/1956,21917,31147,53004
1956,2,2/20/1956,21154,31656,52755
1956,2,2/21/1956,21019,45430,66391
1956,2,2/22/1956,21890,58672,80504
1956,2,2/23/1956,27767,79618,107586
1956,2,2/24/1956,29269,129649,159150
1956,2,2/25/1956,28642,143406,172276
1956,2,2/26/1956,28954,134305,163531
1956,2,2/27/1956,28804,120365,149441
1956,2,2/28/1956,26233,108549,134793
1956,2,2/29/1956,26456,100611,127114
1956,3,3/1/1956,26647,95377,122071
1956,3,3/2/1956,25744,88557,114300
1956,3,3/3/1956,25100,80603,105702
1956,3,3/4/1956,24525,74636,99160
1956,3,3/5/1956,23852,68282,92130
1956,3,3/6/1956,23148,65000,88092
1956,3,3/7/1956,22173,60246,82363
1956,3,3/8/1956,21210,56155,77306
1956,3,3/9/1956,19465,53041,72447
1956,3,3/10/1956,18035,49258,67221
1956,3,3/11/1956,17271,45526,62716
1956,3,3/12/1956,16475,42104,58498
1956,3,3/13/1956,15857,41690,57463
1956,3,3/14/1956,15930,40799,56641
1956,3,3/15/1956,15284,39976,55172
1956,3,3/16/1956,14200,39301,53410
1956,3,3/17/1956,13143,37163,50211
1956,3,3/18/1956,12339,36253,48497
1956,3,3/19/1956,12552,36926,49380
1956,3,3/20/1956,12475,36510,48887
1956,3,3/21/1956,11792,36363,48053
1956,3,3/22/1956,11751,36292,47938
1956,3,3/23/1956,11656,36462,48013
1956,3,3/24/1956,11233,35094,46218
1956,3,3/25/1956,10827,34798,45516
1956,3,3/26/1956,10617,35160,45665
1956,3,3/27/1956,10925,35728,46541
1956,3,3/28/1956,11024,35810,46718
1956,3,3/29/1956,10773,34945,45602
1956,3,3/30/1956,10583,33418,43885
1956,3,3/31/1956,11239,32869,43989
1956,4,4/1/1956,11764,31946,43596
1956,4,4/2/1956,11761,30872,42519
1956,4,4/3/1956,10437,29908,40231
1956,4,4/4/1956,9629,27973,37484
1956,4,4/5/1956,9148,26356,35386
1956,4,4/6/1956,8623,25157,33654
1956,4,4/7/1956,8402,24833,33109
1956,4,4/8/1956,8557,24543,32970
1956,4,4/9/1956,8895,24940,33705
1956,4,4/10/1956,9395,25610,34875
1956,4,4/11/1956,10134,26743,36747
1956,4,4/12/1956,14336,29470,43959
1956,4,4/13/1956,15123,29835,45107
1956,4,4/14/1956,18096,30394,48878
1956,4,4/15/1956,18663,30057,49147
1956,4,4/16/1956,18107,29856,48390
1956,4,4/17/1956,15117,28639,43900
1956,4,4/18/1956,14394,27148,41686
1956,4,4/19/1956,11373,24993,36272
1956,4,4/20/1956,10336,24180,34383
1956,4,4/21/1956,10169,24057,34093
1956,4,4/22/1956,10451,24392,34710
1956,4,4/23/1956,10770,24819,35456
1956,4,4/24/1956,11825,25422,37110
1956,4,4/25/1956,12848,25933,38644
1956,4,4/26/1956,14943,27754,42669
1956,4,4/27/1956,16954,28957,45966
1956,4,4/28/1956,18612,29814,48477
1956,4,4/29/1956,18598,28941,47590
1956,4,4/30/1956,18025,27735,45811
1956,5,5/1/1956,16053,25942,41937
1956,5,5/2/1956,14259,24603,38722
1956,5,5/3/1956,14610,24770,39236
1956,5,5/4/1956,19346,27103,46619
1956,5,5/5/1956,23076,30576,53822
1956,5,5/6/1956,27391,35379,62953
1956,5,5/7/1956,29942,38757,68900
1956,5,5/8/1956,29881,40325,70407
1956,5,5/9/1956,26794,39683,66423
1956,5,5/10/1956,26568,39829,66343
1956,5,5/11/1956,25494,39558,64990
1956,5,5/12/1956,24663,39064,63640
1956,5,5/13/1956,23759,38764,62436
1956,5,5/14/1956,21489,37406,58739
1956,5,5/15/1956,18528,35195,53567
1956,5,5/16/1956,16391,32965,49188
1956,5,5/17/1956,15799,31841,47468
1956,5,5/18/1956,15903,31974,47705
1956,5,5/19/1956,16286,32904,49015
1956,5,5/20/1956,17085,33690,50596
1956,5,5/21/1956,17975,34944,52740
1956,5,5/22/1956,19491,42493,61802
1956,5,5/23/1956,21966,44310,66090
1956,5,5/24/1956,25029,45443,70283
1956,5,5/25/1956,26109,46683,72599
1956,5,5/26/1956,29842,46913,76562
1956,5,5/27/1956,30626,46379,76809
1956,5,5/28/1956,30506,44454,74760
1956,5,5/29/1956,29641,40965,70403
1956,5,5/30/1956,27631,36806,64230
1956,5,5/31/1956,26277,34638,60705
1956,6,6/1/1956,27089,34491,61366
1956,6,6/2/1956,27777,34672,62232
1956,6,6/3/1956,27027,33336,60142
1956,6,6/4/1956,26360,31599,57735
1956,6,6/5/1956,25981,30751,56504
1956,6,6/6/1956,25286,30271,55326
1956,6,6/7/1956,22506,27773,50044
1956,6,6/8/1956,20705,26320,46787
1956,6,6/9/1956,19189,25496,44443
1956,6,6/10/1956,17457,24907,42119
1956,6,6/11/1956,16154,24105,40010
1956,6,6/12/1956,15796,23791,39335
1956,6,6/13/1956,15118,22528,37390
1956,6,6/14/1956,14521,21205,35467
1956,6,6/15/1956,13704,17203,30644
1956,6,6/16/1956,13163,16673,29570
1956,6,6/17/1956,12974,16757,29461
1956,6,6/18/1956,11945,16326,27998
1956,6,6/19/1956,10552,14831,25106
1956,6,6/20/1956,10401,14457,24578
1956,6,6/21/1956,10119,14361,24196
1956,6,6/22/1956,10665,13825,24203
1956,6,6/23/1956,11335,13568,24616
1956,6,6/24/1956,10670,13120,23499
1956,6,6/25/1956,7641,12759,20106
1956,6,6/26/1956,6716,12237,18659
1956,6,6/27/1956,6632,11526,17860
1956,6,6/28/1956,6481,10995,17178
1956,6,6/29/1956,7763,10548,18010
1956,6,6/30/1956,9317,11327,20343
1956,7,7/1/1956,9114,11935,20748
1956,7,7/2/1956,6730,11240,17669
1956,7,7/3/1956,4553,10012,14260
1956,7,7/4/1956,2937,9752,12384
1956,7,7/5/1956,1967,8870,10529
1956,7,7/6/1956,1432,8871,9995
1956,7,7/7/1956,1158,8784,9634
1956,7,7/8/1956,1015,8697,9404
1956,7,7/9/1956,692,8611,8995
1956,7,7/10/1956,373,8435,8500
1956,7,7/11/1956,431,8175,8298
1956,7,7/12/1956,224,8174,8090
1956,7,7/13/1956,-180,7741,7253
1956,7,7/14/1956,-246,8174,7620
1956,7,7/15/1956,-385,8526,7833
1956,7,7/16/1956,-497,8528,7723
1956,7,7/17/1956,-853,8786,7625
1956,7,7/18/1956,-1263,8704,7133
1956,7,7/19/1956,-1475,8714,6931
1956,7,7/20/1956,-1533,8652,6815
1956,7,7/21/1956,-1678,8638,6656
1956,7,7/22/1956,-1799,8285,6182
1956,7,7/23/1956,-1884,8369,6181
1956,7,7/24/1956,-1936,8282,6042
1956,7,7/25/1956,-1861,7862,5700
1956,7,7/26/1956,-1987,7949,5661
1956,7,7/27/1956,-1471,8296,6524
1956,7,7/28/1956,-378,8394,7719
1956,7,7/29/1956,357,8307,8366
1956,7,7/30/1956,304,8047,8053
1956,7,7/31/1956,-3,8408,8111
1956,8,8/1/1956,-964,8755,7497
1956,8,8/2/1956,-1234,8842,7314
1956,8,8/3/1956,-801,8605,7514
1956,8,8/4/1956,-524,8436,7622
1956,8,8/5/1956,-783,8191,7121
1956,8,8/6/1956,-919,7777,6571
1956,8,8/7/1956,-1232,7971,6456
1956,8,8/8/1956,-726,8306,7297
1956,8,8/9/1956,-1066,8415,7069
1956,8,8/10/1956,-1404,8498,6814
1956,8,8/11/1956,-1483,8573,6814
1956,8,8/12/1956,-1455,8655,6924
1956,8,8/13/1956,-1317,8591,7001
1956,8,8/14/1956,-1411,8784,7104
1956,8,8/15/1956,-1485,8792,7038
1956,8,8/16/1956,-1581,7946,6099
1956,8,8/17/1956,-1696,7674,5712
1956,8,8/18/1956,-1481,7774,6031
1956,8,8/19/1956,-1407,7877,6211
1956,8,8/20/1956,-1348,7886,6279
1956,8,8/21/1956,-1048,8073,6770
1956,8,8/22/1956,-988,8259,7019
1956,8,8/23/1956,-1078,8434,7104
1956,8,8/24/1956,-1062,8446,7136
1956,8,8/25/1956,-1022,8107,6840
1956,8,8/26/1956,-762,8726,7723
1956,8,8/27/1956,-671,8640,7728
1956,8,8/28/1956,-507,8569,7824
1956,8,8/29/1956,-642,8321,7445
1956,8,8/30/1956,-499,8593,7863
1956,8,8/31/1956,-225,8434,7982
1956,9,9/1/1956,-135,8276,7917
1956,9,9/2/1956,-68,8103,7811
1956,9,9/3/1956,23,8119,7921
1956,9,9/4/1956,-30,7962,7715
1956,9,9/5/1956,-145,8238,7880
1956,9,9/6/1956,-72,8427,8145
1956,9,9/7/1956,2310,6760,8863
1956,9,9/8/1956,3872,6069,9738
1956,9,9/9/1956,4424,6349,10570
1956,9,9/10/1956,4520,6571,10891
1956,9,9/11/1956,4299,6304,10407
1956,9,9/12/1956,4449,6813,11069
1956,9,9/13/1956,2681,9096,11588
1956,9,9/14/1956,1473,10648,11935
1956,9,9/15/1956,1508,10839,12165
1956,9,9/16/1956,1671,11348,12837
1956,9,9/17/1956,1720,11424,12965
1956,9,9/18/1956,1622,11439,12886
1956,9,9/19/1956,3562,12520,16084
1956,9,9/20/1956,3731,12804,16537
1956,9,9/21/1956,3818,13088,16911
1956,9,9/22/1956,4029,13141,17179
1956,9,9/23/1956,4088,12959,17056
1956,9,9/24/1956,2447,11987,14273
1956,9,9/25/1956,2756,11637,14235
1956,9,9/26/1956,2539,11276,13657
1956,9,9/27/1956,2395,11022,13263
1956,9,9/28/1956,2373,11022,13241
1956,9,9/29/1956,2383,10926,13158
1956,9,9/30/1956,2271,10652,12772
1956,10,10/1/1956,2534,10738,13121
1956,10,10/2/1956,2197,9971,12021
1956,10,10/3/1956,2194,9808,11858
1956,10,10/4/1956,2014,10238,12108
1956,10,10/5/1956,2253,9124,11237
1956,10,10/6/1956,2338,9038,11236
1956,10,10/7/1956,2493,9051,11407
1956,10,10/8/1956,2594,8912,11378
1956,10,10/9/1956,2626,8991,11489
1956,10,10/10/1956,2631,9087,11593
1956,10,10/11/1956,2669,9001,11545
1956,10,10/12/1956,2599,9261,11735
1956,10,10/13/1956,2490,9485,11842
1956,10,10/14/1956,2595,9412,11877
1956,10,10/15/1956,2807,9500,12177
1956,10,10/16/1956,2891,9326,12087
1956,10,10/17/1956,2920,9153,11943
1956,10,10/18/1956,3065,9253,12192
1956,10,10/19/1956,2995,9077,11946
1956,10,10/20/1956,2948,8990,11812
1956,10,10/21/1956,2974,8902,11750
1956,10,10/22/1956,3062,8989,11925
1956,10,10/23/1956,3615,9176,12690
1956,10,10/24/1956,4009,9177,13106
1956,10,10/25/1956,4099,9436,13455
1956,10,10/26/1956,4036,9609,13565
1956,10,10/27/1956,5239,10026,15290
1956,10,10/28/1956,5063,10199,15265
1956,10,10/29/1956,4895,10560,15440
1956,10,10/30/1956,4999,10908,15914
1956,10,10/31/1956,7388,12107,19736
1956,11,11/1/1956,6757,15158,22052
1956,11,11/2/1956,6687,15280,22112
1956,11,11/3/1956,6594,14065,20804
1956,11,11/4/1956,6267,13458,19849
1956,11,11/5/1956,4121,12173,16183
1956,11,11/6/1956,4248,11913,16050
1956,11,11/7/1956,4312,11618,15811
1956,11,11/8/1956,4709,11718,16311
1956,11,11/9/1956,4382,11806,16072
1956,11,11/10/1956,4221,11980,16085
1956,11,11/11/1956,4384,11893,16161
1956,11,11/12/1956,4347,11634,15865
1956,11,11/13/1956,4424,11807,16115
1956,11,11/14/1956,4304,11373,15561
1956,11,11/15/1956,4241,11184,15306
1956,11,11/16/1956,4066,11270,15217
1956,11,11/17/1956,4353,11357,15591
1956,11,11/18/1956,4312,11010,15203
1956,11,11/19/1956,4253,10835,14969
1956,11,11/20/1956,4095,10735,14707
1956,11,11/21/1956,4531,10908,15316
1956,11,11/22/1956,5341,10735,15953
1956,11,11/23/1956,5289,10822,15988
1956,11,11/24/1956,5062,10649,15588
1956,11,11/25/1956,5167,10549,15590
1956,11,11/26/1956,4689,10204,14767
1956,11,11/27/1956,4830,9846,14546
1956,11,11/28/1956,4882,9744,14493
1956,11,11/29/1956,4601,9396,13864
1956,11,11/30/1956,4261,9468,13592
1956,12,12/1/1956,4641,9540,14041
1956,12,12/2/1956,4607,9540,14007
1956,12,12/3/1956,4330,9365,13555
1956,12,12/4/1956,4251,9109,13221
1956,12,12/5/1956,5580,9744,15276
1956,12,12/6/1956,5981,9903,15876
1956,12,12/7/1956,5765,10235,15988
1956,12,12/8/1956,6114,10327,16429
1956,12,12/9/1956,5917,10225,16127
1956,12,12/10/1956,4498,9655,14038
1956,12,12/11/1956,3932,9064,12842
1956,12,12/12/1956,4028,9412,13286
1956,12,12/13/1956,4223,9414,13483
1956,12,12/14/1956,4245,9759,13850
1956,12,12/15/1956,4285,9930,14061
1956,12,12/16/1956,4003,9585,13434
1956,12,12/17/1956,4041,9500,13387
1956,12,12/18/1956,4164,9601,13614
1956,12,12/19/1956,4673,9602,14124
1956,12,12/20/1956,4723,9690,14262
1956,12,12/21/1956,4848,9705,14406
1956,12,12/22/1956,4809,9704,14366
1956,12,12/23/1956,4456,9714,14026
1956,12,12/24/1956,4396,9887,14139
1956,12,12/25/1956,4107,9296,13263
1956,12,12/26/1956,3826,9125,12811
1956,12,12/27/1956,3528,9052,12443
1956,12,12/28/1956,3610,9138,12611
1956,12,12/29/1956,4022,8980,12869
1956,12,12/30/1956,4040,8561,12471
1956,12,12/31/1956,4064,9441,13379
1957,1,1/1/1957,3816,8170,11867
1957,1,1/2/1957,3612,8184,11680
1957,1,1/3/1957,3402,7937,11227
1957,1,1/4/1957,3512,7861,11264
1957,1,1/5/1957,3328,7788,11011
1957,1,1/6/1957,3758,7877,11551
1957,1,1/7/1957,3648,7814,11382
1957,1,1/8/1957,3753,7954,11635
1957,1,1/9/1957,4212,8360,12538
1957,1,1/10/1957,4279,8613,12862
1957,1,1/11/1957,4088,8246,12286
1957,1,1/12/1957,3847,7893,11695
1957,1,1/13/1957,7920,10184,18433
1957,1,1/14/1957,8209,12000,20537
1957,1,1/15/1957,8668,15993,24989
1957,1,1/16/1957,8696,15864,24892
1957,1,1/17/1957,8453,13980,22765
1957,1,1/18/1957,4786,11290,16029
1957,1,1/19/1957,4248,10018,14189
1957,1,1/20/1957,6737,10743,17694
1957,1,1/21/1957,7268,12138,19623
1957,1,1/22/1957,7117,12824,20158
1957,1,1/23/1957,7056,12405,19682
1957,1,1/24/1957,6974,11453,18648
1957,1,1/25/1957,4062,9766,13758
1957,1,1/26/1957,6972,10046,17278
1957,1,1/27/1957,7024,9884,17171
1957,1,1/28/1957,6870,9534,16667
1957,1,1/29/1957,6715,9272,16250
1957,1,1/30/1957,6766,9095,16124
1957,1,1/31/1957,3755,7701,11393
1957,2,2/1/1957,3803,7700,11440
1957,2,2/2/1957,3901,7760,11650
1957,2,2/3/1957,4123,7906,12018
1957,2,2/4/1957,3971,7907,11867
1957,2,2/5/1957,3876,7819,11684
1957,2,2/6/1957,3883,7731,11603
1957,2,2/7/1957,2489,7341,9767
1957,2,2/8/1957,1414,7978,9502
1957,2,2/9/1957,762,8307,9179
1957,2,2/10/1957,1236,8241,9591
1957,2,2/11/1957,3591,8492,12219
1957,2,2/12/1957,5185,8303,13624
1957,2,2/13/1957,4366,7706,12042
1957,2,2/14/1957,4382,7715,12072
1957,2,2/15/1957,4780,7852,12607
1957,2,2/16/1957,3978,7851,11783
1957,2,2/17/1957,3402,8108,11464
1957,2,2/18/1957,3022,8242,11209
1957,2,2/19/1957,4439,6550,10929
1957,2,2/20/1957,5854,5531,11325
1957,2,2/21/1957,7098,6336,13541
1957,2,2/22/1957,8095,7762,16038
1957,2,2/23/1957,11170,10885,22430
1957,2,2/24/1957,14697,15899,30998
1957,2,2/25/1957,20080,38306,58996
1957,2,2/26/1957,17432,69064,86937
1957,2,2/27/1957,18175,96960,115684
1957,2,2/28/1957,15897,97251,113510
1957,3,3/1/1957,16465,87657,104572
1957,3,3/2/1957,12082,73323,85643
1957,3,3/3/1957,11216,62012,73466
1957,3,3/4/1957,12331,58677,71215
1957,3,3/5/1957,20602,69697,90651
1957,3,3/6/1957,27063,98651,126013
1957,3,3/7/1957,24808,105399,130506
1957,3,3/8/1957,21524,97406,119226
1957,3,3/9/1957,20578,91350,112215
1957,3,3/10/1957,18084,80051,98275
1957,3,3/11/1957,15099,68779,83949
1957,3,3/12/1957,14504,57021,71623
1957,3,3/13/1957,14646,51587,66327
1957,3,3/14/1957,13038,48339,61324
1957,3,3/15/1957,12953,45981,58925
1957,3,3/16/1957,13068,44234,57349
1957,3,3/17/1957,12566,42814,55399
1957,3,3/18/1957,11727,41463,53209
1957,3,3/19/1957,11093,38282,49390
1957,3,3/20/1957,11155,37903,49021
1957,3,3/21/1957,10677,35405,45980
1957,3,3/22/1957,10400,32552,42847
1957,3,3/23/1957,9647,30938,40480
1957,3,3/24/1957,8175,27956,36022
1957,3,3/25/1957,7795,26696,34382
1957,3,3/26/1957,6505,23182,29575
1957,3,3/27/1957,5550,21367,26805
1957,3,3/28/1957,5260,21195,26339
1957,3,3/29/1957,5069,19001,23989
1957,3,3/30/1957,4977,18590,23499
1957,3,3/31/1957,4981,19157,24067
1957,4,4/1/1957,3670,19232,22827
1957,4,4/2/1957,3391,18873,22189
1957,4,4/3/1957,2507,17575,19973
1957,4,4/4/1957,4735,14041,18650
1957,4,4/5/1957,6300,11909,18083
1957,4,4/6/1957,5852,11251,16977
1957,4,4/7/1957,5729,11100,16703
1957,4,4/8/1957,5438,10518,15826
1957,4,4/9/1957,5183,10151,15204
1957,4,4/10/1957,4729,9364,13963
1957,4,4/11/1957,4572,9294,13736
1957,4,4/12/1957,4267,8587,12724
1957,4,4/13/1957,3855,8076,11798
1957,4,4/14/1957,8004,9638,17935
1957,4,4/15/1957,9392,11548,21233
1957,4,4/16/1957,10702,14731,25726
1957,4,4/17/1957,10652,14213,25186
1957,4,4/18/1957,16001,15968,32763
1957,4,4/19/1957,13038,15676,29082
1957,4,4/20/1957,14008,16312,30688
1957,4,4/21/1957,14503,16378,31249
1957,4,4/22/1957,14498,16688,31526
1957,4,4/23/1957,9771,14442,24080
1957,4,4/24/1957,8964,14211,23038
1957,4,4/25/1957,8477,13426,21766
1957,4,4/26/1957,7924,11795,19582
1957,4,4/27/1957,7371,10597,17831
1957,4,4/28/1957,6592,9286,15738
1957,4,4/29/1957,5914,8952,14726
1957,4,4/30/1957,5140,8593,13593
1957,5,5/1/1957,4544,7248,11652
1957,5,5/2/1957,4675,7645,12210
1957,5,5/3/1957,5285,8891,14062
1957,5,5/4/1957,5620,9861,15364
1957,5,5/5/1957,5515,9570,14968
1957,5,5/6/1957,5344,9287,14514
1957,5,5/7/1957,5117,9504,14470
1957,5,5/8/1957,5131,9711,14691
1957,5,5/9/1957,5647,10077,15596
1957,5,5/10/1957,6152,10784,16808
1957,5,5/11/1957,6337,10887,17101
1957,5,5/12/1957,6109,10753,16736
1957,5,5/13/1957,6248,10870,16992
1957,5,5/14/1957,6429,11888,18161
1957,5,5/15/1957,6967,12224,19053
